2131,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Cognitive Absorption,When I am using the e-learning system I am able to block out most other distractions,,
2132,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Cognitive Absorption,While using the e-learning system<comma> I am absorbed in what I am doing,,
2133,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Cognitive Absorption,I have fun interacting with the e-learning system,,
2134,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Cognitive Absorption,I enjoy using the e-learning system,,
2135,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Ease of Use,Learning to operate the e-learning service is easy for me,,
2136,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Ease of Use,It is easy for me to become skillful at using the e-learning service,,
2137,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Ease of Use,My interaction with the e-learning service is clear and understandable,,
2138,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in navigating the e-learning system by following hyperlinks,,
2139,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in the e-learning system finding information,,
2140,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in the e-learning system receiving e-mail messages,,
2141,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in the e-learning system sending e-mail messages,,
2142,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in the e-learning system posting messages on a bulletin board,,
2143,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in the e-learning system exchanging messages with other users in discussion forums.,,
2144,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in the e-learning system chatting,,
2145,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in the e-learning system downloading files,,
2146,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Internet Self-Efficacy,I feel confident in the e-learning system attaching files to e-mails,,
2147,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Computer Self-Efficacy,I could complete my learning activities using the e-learning system if I had never used a system like it before,,
2148,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Computer Self-Efficacy,I could complete my learning activities using the e-learning system if I had only the system manuals for reference,,
2149,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Computer Self-Efficacy,I could complete my learning activities using the e-learning system if I had seen someone else using it before trying it myself,,
2150,Understanding e-Learning Continuance Intention,Roca,2006,Perceived Computer Self-Efficacy,I could complete my learning activities using the e-learning system if I had just the built-in-help facility for assistance,,
2151,Understanding e-Learning Continuance Intention,Roca,2006,Interpersonal Influence,My family thought I should use the e-learning system,,
2152,Understanding e-Learning Continuance Intention,Roca,2006,Interpersonal Influence,My colleagues thought I should use the e-learning system,,
2153,Understanding e-Learning Continuance Intention,Roca,2006,Interpersonal Influence,My friends thought I should use the e-learning system,,
2154,Understanding e-Learning Continuance Intention,Roca,2006,External Influence,I read/saw news reports that using the e-learning system was a good way of learning,,
2155,Understanding e-Learning Continuance Intention,Roca,2006,External Influence,Expert opinions depicted a positive sentiment for using the e-learning system,,
2156,Understanding e-Learning Continuance Intention,Roca,2006,External Influence,Mass media reports convinced me to use the e-learning system,,
2157,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The e-learning system provides relevant information for my job,,
2158,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The e-learning system does not provide easy-to-understand information ,,
2159,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The output information from the e-learning system is not clear ,,
2160,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The e-learning system presents the information in an appropriate format,,
2161,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The information content in the e-learning system is very good,,
2162,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The information from the e-learning system is up-to-date enough for my purposes,,
2163,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The completeness of output information that the e-learning system delivers is not sufficient for my purposes ,,
2164,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The reliability of output information from e-learning system is high,,
2165,Understanding e-Learning Continuance Intention,Roca,2006,Information Quality,The e-learning system provides the information I need in time,,
2166,Understanding e-Learning Continuance Intention,Roca,2006,Service Quality,The e-learning system has a modern looking interface,,
2167,Understanding e-Learning Continuance Intention,Roca,2006,Service Quality,The e-learning system has visually appealing materials,,
2168,Understanding e-Learning Continuance Intention,Roca,2006,Service Quality,The e-learning system provides the right solution to my request,,
2169,Understanding e-Learning Continuance Intention,Roca,2006,Service Quality,The e-learning system gives me prompt service,,
2170,Understanding e-Learning Continuance Intention,Roca,2006,Service Quality,The e-learning system does not give me individual attention ,,
2171,Understanding e-Learning Continuance Intention,Roca,2006,Service Quality,The e-learning system has a good interface to communicate my needs,,
2172,Understanding e-Learning Continuance Intention,Roca,2006,Service Quality,The e-learning system does not have convenient operating hours ,,
2173,Understanding e-Learning Continuance Intention,Roca,2006,System Quality,Number of steps per task in the e-learning system are too many ,,
2174,Understanding e-Learning Continuance Intention,Roca,2006,System Quality,Steps to complete a task in the e-learning system follow a logic sequence,,
2175,Understanding e-Learning Continuance Intention,Roca,2006,System Quality,Performing an operation in the e-learning system always leads to a predicted result,,
2176,Understanding e-Learning Continuance Intention,Roca,2006,System Quality,The organisation of information on the e-learning system screens is clear,,
2177,Understanding e-Learning Continuance Intention,Roca,2006,System Quality,The e-learning system has natural and predictable screen changes,,
2178,Understanding e-Learning Continuance Intention,Roca,2006,System Quality,The e-learning system responds quickly during the busiest hours of the day,,
2179,Understanding e-Learning Continuance Intention,Roca,2006,Confirmation,My experience with using the e-learning system was better than I expected,,
2180,Understanding e-Learning Continuance Intention,Roca,2006,Confirmation,The service level provided by the e-learning system was better than I expected,,
2181,Understanding e-Learning Continuance Intention,Roca,2006,Confirmation,"Overall, most of my expectations from using the e-learning system were confirmed",,
2182,Understanding e-Learning Continuance Intention,Roca,2006,Satisfaction,I am satisfied with the performance of the e-learning service,,
2183,Understanding e-Learning Continuance Intention,Roca,2006,Satisfaction,I am pleased with the experience of using the e-learning service,,
2184,Understanding e-Learning Continuance Intention,Roca,2006,Satisfaction,My decision to use the e-learning service was a wise one,,
2185,Understanding e-Learning Continuance Intention,Roca,2006,Continuance Intention,I will use the e-learning system on a regular basis in the future,,
2186,Understanding e-Learning Continuance Intention,Roca,2006,Continuance Intention,I will frequently use the e-learning system in the future,,
2187,Understanding e-Learning Continuance Intention,Roca,2006,Continuance Intention,I will strongly recommend others to use it,,
2188,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,Using computers is helping to improve patient/client care,,
2189,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,The sort of information I can get from the computer helps me give better care to patients,,
2190,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,Using computers makes my communication with other health professionals faster,,
2191,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,I worry that the use of computers in health care may undermine patient confidentiality,,
2192,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,I believe computers can help us deliver individualised care,,
2193,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,Using computers makes my communication with other health professionals less reliable,,
2194,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,"Where I work, the software/computer programs/packages are easy to use",,
2195,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,The cost of the system would be better used employing more staff,,
2196,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,The time I spend with patients is reduced because of the time I spend at the computer,,
2197,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,I think we are in danger of letting computers take over,,
2198,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,"Where I work, computers help to improve the way care is delivered throughout the organisation",,
2199,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,The speed with which I can access information on the computer helps me give better care to patients,,
2200,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,Time spent on computers is out of proportion to its benefits,,
2201,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,Use of electronic health records is more of a hindrance than a help to patient care,,
2202,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,I feel there are too many computers around now,,
2203,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,"Where I work, computers make staff less productive",,
2204,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Efficiency of Care,Using a computer is more trouble than it’s worth,,
2205,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I am satisfied with the amount of computer training I have received,,
2206,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I have all the computer skills I need for my job,,
2207,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",It isn’t worthwhile for health professionals to acquire computer skills,,
2208,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I can usually get help quickly when I need some advice about using a computer,,
2209,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I would like to know more about computers,,
2210,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I am satisfied with the level of computer training I have received,,
2211,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I can’t think of any benefits associated with using computers at work,,
2212,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",Using computers helps to increase professionals’ knowledge base,,
2213,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",The computer training I have received has helped me to be efficient at work,,
2214,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I would like to have ongoing training to help me improve my computer skills,,
2215,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",Computer skills are becoming more and more necessary for healthcare professionals,,
2216,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I feel I need more training to use the computers properly,,
2217,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",To be successful in my career I need to be able to work with computers,,
2218,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I can usually get help quickly when I have a computer problem,,
2219,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",I am easily able to learn new computer skills,,
2220,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",The computer training provided by my organisation is poor,,
2221,ITASH (Information Technology Attitude Scales for Health),Ward,2009,"Education, Training, and Development",The computer training I have received has helped me to use the computer efficiently,,
2222,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,I lack confidence in my computer skills,,
2223,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,There are enough printers for everyone to print what they need,,
2224,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,The computers where I work often break down,,
2225,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,I usually feel informed about changes that take place in my organisation,,
2226,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,I generally feel confident working with computers,,
2227,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,Computers make me feel stupid,,
2228,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,There are too few computer terminals available for the number of staff,,
2229,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,I’m often unsure what to do when using a computer,,
2230,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,"When changes happen, my organisation copes well on the whole",,
2231,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,I only attend computer training because I have to,,
2232,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,At work I feel that my opinions are disregarded by the organisation,,
2233,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,I am able to choose when I use the computer at work,,
2234,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,I sometimes feel very intimidated by the thought of using a computer,,
2235,ITASH (Information Technology Attitude Scales for Health),Ward,2009,Control,"Where I work, the organisation provides adequate support for staff to use the computer system efficiently",,
2236,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,This website has much that is of interest to me,,
2237,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,It is difficult to move around this website,,
2238,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,I can quickly find what I want on this website,,
2239,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,This website seems logical to me,,
2240,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,This website needs more introductory explanations,,
2241,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,The pages on this website are very attractive,,
2242,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,I feel in control when I'm using this website,,
2243,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,This website is too slow,,
2244,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,This website helps me find what I am looking for,,
2245,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,Learning to find my way around this website is a problem,,
2246,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,I don't like using this website,,
2247,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,I can easily contact the people I want to on this website,,
2248,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,I feel efficient when I'm using this website,,
2249,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,It is difficult to tell if this website has what I want,,
2250,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,Using this website for the first time is easy,,
2251,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,This website has some annoying features,,
2252,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,Remembering where I am on this website is difficult,,
2253,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,Using this website is a waste of time,,
2254,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,I get what I expect when I click on things on this website,,
2255,WAMMI (Web Analysis and MeasureMent Inventory),Kirakowski,1998,N/A,Everything on this website is easy to understand,,
2256,SUS (System Usability Scale),Brooke,1996,N/A,I think that I would like to use this system frequently,,
2257,SUS (System Usability Scale),Brooke,1996,N/A,I found the system unnecessarily complex,,
2258,SUS (System Usability Scale),Brooke,1996,N/A,I thought the system was easy to use,,
2259,SUS (System Usability Scale),Brooke,1996,N/A,I think that I would need the support of a technical person to be able to use this system,,
2260,SUS (System Usability Scale),Brooke,1996,N/A,I found the various functions in this system were well integrated,,
2261,SUS (System Usability Scale),Brooke,1996,N/A,I thought there was too much inconsistency in this system,,
2262,SUS (System Usability Scale),Brooke,1996,N/A,I would imagine that most people would learn to use this system very quickly,,
2263,SUS (System Usability Scale),Brooke,1996,N/A,I found the system very cumbersome to use,,
2264,SUS (System Usability Scale),Brooke,1996,N/A,I felt very confident using the system,,
2265,SUS (System Usability Scale),Brooke,1996,N/A,I needed to learn a lot of things before I could get going with this system,,
2266,IsoMetrics,Gediga,1999,Suitability for the Task,The software forces me to perform tasks that are not related to my actual work,,
2267,IsoMetrics,Gediga,1999,Suitability for the Task,The software lets me completely perform entire work routines,,
2268,IsoMetrics,Gediga,1999,Suitability for the Task,The functions implemented in the software support me in performing my work,,
2269,IsoMetrics,Gediga,1999,Suitability for the Task,The way in which data is entered is suited to the tasks I want to perform with the software,,
2270,IsoMetrics,Gediga,1999,Suitability for the Task,I perceive the arrangement of the fields on-screen as sensible for the work I do with the software,,
2271,IsoMetrics,Gediga,1999,Suitability for the Task,Too many different steps need to be performed to deal with a given task,,
2272,IsoMetrics,Gediga,1999,Suitability for the Task,The way in which data is output is suited to the tasks I want to perform with the software,,
2273,IsoMetrics,Gediga,1999,Suitability for the Task,The software is well suited to the requirements of my work,,
2274,IsoMetrics,Gediga,1999,Suitability for the Task,"In a given screen, I find all of the information I need in that situation",,
2275,IsoMetrics,Gediga,1999,Suitability for the Task,The terminology used in the software reflects that of my work environment,,
2276,IsoMetrics,Gediga,1999,Suitability for the Task,The software provides me with a repeat function for work steps that must be performed several times in succession,,
2277,IsoMetrics,Gediga,1999,Suitability for the Task,I can easily adapt the software for performing new tasks,,
2278,IsoMetrics,Gediga,1999,Suitability for the Task,The important commands required to perform my work are easy to find,,
2279,IsoMetrics,Gediga,1999,Suitability for the Task,"I am able to adjust the presentation of results (on the screen, to printer, plotter etc.) to my various work requirements",,
2280,IsoMetrics,Gediga,1999,Suitability for the Task,The presentation of the information on the screen supports me in performing my work,,
2281,IsoMetrics,Gediga,1999,Self-Descriptiveness,"I can call up specific explanations for use of the system, if necessary",,
2282,IsoMetrics,Gediga,1999,Self-Descriptiveness,I understand immediately what is meant by the messages displayed by the software,,
2283,IsoMetrics,Gediga,1999,Self-Descriptiveness,It is easy to retrieve information about a certain entry field,,
2284,IsoMetrics,Gediga,1999,Self-Descriptiveness,"When menu items are not available in certain situations, this fact is visually communicated to me",,
2285,IsoMetrics,Gediga,1999,Self-Descriptiveness,"If I want, the software will display not only general explanations but also concrete examples to illustrate points",,
2286,IsoMetrics,Gediga,1999,Self-Descriptiveness,The explanations the software gives me clearly refer to the specific situations in which they are output,,
2287,IsoMetrics,Gediga,1999,Self-Descriptiveness,"If I want, the software displays basic information about conceptual aspects of the program",,
2288,IsoMetrics,Gediga,1999,Self-Descriptiveness,The software provides me with enough information about which entries are permitted in a particular situation,,
2289,IsoMetrics,Gediga,1999,Self-Descriptiveness,I can tell straight away which functions are invoked by the various menu items,,
2290,IsoMetrics,Gediga,1999,Self-Descriptiveness,The terms and concepts used in the software are clear and unambiguous,,
2291,IsoMetrics,Gediga,1999,Self-Descriptiveness,"The software always visually marks the current entry location (e.g. by a highlight, a contrasting color, a blinking cursor, etc.)",,
2292,IsoMetrics,Gediga,1999,Self-Descriptiveness,"I can easily tell the difference among feedback messages, requests to confirm inputs or commands, warnings, and error messages",,
2293,IsoMetrics,Gediga,1999,Controllability,The possibilities for navigating within the software are adequate,,
2294,IsoMetrics,Gediga,1999,Controllability,The software makes it easy for me to switch between different menu levels,,
2295,IsoMetrics,Gediga,1999,Controllability,The software lets me return directly to the main menu from any screen,,
2296,IsoMetrics,Gediga,1999,Controllability,I can interrupt any dialog at any time,,
2297,IsoMetrics,Gediga,1999,Controllability,It is always easy for me to evoke those system procedures that are necessary for my actual work,,
2298,IsoMetrics,Gediga,1999,Controllability,It's easy for me to move back and forth between different screens,,
2299,IsoMetrics,Gediga,1999,Controllability,"The software allows me to interrupt functions at any point, even if it is waiting for me to make an entry",,
2300,IsoMetrics,Gediga,1999,Controllability,The navigation facilities of the software support optimal usage of the system functionality,,
2301,IsoMetrics,Gediga,1999,Controllability,"In order to perform my tasks, the software requires me to perform a fixed sequence of steps",,
2302,IsoMetrics,Gediga,1999,Controllability,"When selecting menu items, I can speed things up by directly entering a letter or a command code",,
2303,IsoMetrics,Gediga,1999,Controllability,It is always possible to abort a running procedure manually,,
2304,IsoMetrics,Gediga,1999,Conformity with User Expectations,"The software is inconsistently designed, thus making it more difficult for me to do my work",,
2305,IsoMetrics,Gediga,1999,Conformity with User Expectations,I can anticipate which screen will appear next in a processing sequence,,
2306,IsoMetrics,Gediga,1999,Conformity with User Expectations,I have no difficulty in predicting how long the software will need to perform a given task,,
2307,IsoMetrics,Gediga,1999,Conformity with User Expectations,The designations are used consistently in all parts of the software I am familiar with,,
2308,IsoMetrics,Gediga,1999,Conformity with User Expectations,I find that the same function keys are used throughout the program for the same functions,,
2309,IsoMetrics,Gediga,1999,Conformity with User Expectations,"When executing functions, I have the feeling that the results are predictable",,
2310,IsoMetrics,Gediga,1999,Conformity with User Expectations,My impression is that the same possibilities are consistently available for moving within and between different parts of the software,,
2311,IsoMetrics,Gediga,1999,Conformity with User Expectations,The messages output by the software always appear in the same screen location,,
2312,IsoMetrics,Gediga,1999,Error Tolerance,"When working with the software, even small mistakes have sometimes had serious consequences",,
2313,IsoMetrics,Gediga,1999,Error Tolerance,"Even if I make a mistake, the information (e.g. data, text, and graphics) which I have just entered is not lost",,
2314,IsoMetrics,Gediga,1999,Error Tolerance,"If I make a mistake while completing a form, I can easily restore everything to its previous state",,
2315,IsoMetrics,Gediga,1999,Error Tolerance,When I attempt to perform a destructive operation (e.g. deletion of data etc.) I am always first prompted to confirm the action,,
2316,IsoMetrics,Gediga,1999,Error Tolerance,My impression is that very little effort is involved in correcting mistakes,,
2317,IsoMetrics,Gediga,1999,Error Tolerance,"When I make entries, they are first checked for correctness before further processing is initiated",,
2318,IsoMetrics,Gediga,1999,Error Tolerance,No system errors (e.g. crashes) occur when I work with the software,,
2319,IsoMetrics,Gediga,1999,Error Tolerance,"If I make a mistake while performing a task, I can easily undo the last operation",,
2320,IsoMetrics,Gediga,1999,Error Tolerance,I have never made an entry that caused a software error (e.g. a system/program crash or an undefined dialog state),,
2321,IsoMetrics,Gediga,1999,Error Tolerance,"The software includes safety features to help prevent unintended actions (e.g. critical keys spaced well apart, highlights, designations that are not easily confused)",,
2322,IsoMetrics,Gediga,1999,Error Tolerance,The software provides me with useful information on how to recover from error situations,,
2323,IsoMetrics,Gediga,1999,Error Tolerance,I perceive the error messages as helpful,,
2324,IsoMetrics,Gediga,1999,Error Tolerance,In some situations the software waits too long before calling attention to wrong entries,,
2325,IsoMetrics,Gediga,1999,Error Tolerance,The software wans me about potential problem situations,,
2326,IsoMetrics,Gediga,1999,Error Tolerance,The software lets me keep the original data even after it has been changed,,
2327,IsoMetrics,Gediga,1999,Suitability for Individualization,"The software lets me adapt forms, screens and menus to suit my individual preferences",,
2328,IsoMetrics,Gediga,1999,Suitability for Individualization,The software can be easily adapted to suit my own level of knowledge and skill,,
2329,IsoMetrics,Gediga,1999,Suitability for Individualization,"I am able to adjust the amount of information (data, text, graphics, etc.) displayed on-screen to my needs",,
2330,IsoMetrics,Gediga,1999,Suitability for Individualization,"The software lets me change the names of commands, objects, and actions to suit my personal vocabulary",,
2331,IsoMetrics,Gediga,1999,Suitability for Individualization,"I can adjust the attributes (e.g. speed) of the input devices (e.g. mouse, keyboard) to suit my individual needs",,
2332,IsoMetrics,Gediga,1999,Suitability for Individualization,I can adjust the software's response times to my own personal working speed,,
2333,IsoMetrics,Gediga,1999,Suitability for Learning,I needed a long time to learn how to use the software,,
2334,IsoMetrics,Gediga,1999,Suitability for Learning,It is easy for me to relearn how to use the software after a lengthy interruption,,
2335,IsoMetrics,Gediga,1999,Suitability for Learning,The explanations provided help me understand the software so that I become more and more skilled at using it,,
2336,IsoMetrics,Gediga,1999,Suitability for Learning,"So far I have not had any problems in learning the rules for communicating with the software, i.e. data entry",,
2337,IsoMetrics,Gediga,1999,Suitability for Learning,"I was able to use the software right from the beginning by myself, without having to ask coworkers for help",,
2338,IsoMetrics,Gediga,1999,Suitability for Learning,I feel encouraged by the system to try out new system functions by trial and error,,
2339,IsoMetrics,Gediga,1999,Suitability for Learning,"In order to use the software properly, I must remember a great many details.",,
2340,IsoMetrics,Gediga,1999,Suitability for Learning,I find it easy to use the commands,,
2341,UEQ (User Experience Questionnaire),Laugwitz,2008,Perspicuity,Confusing/clear,,
2342,UEQ (User Experience Questionnaire),Laugwitz,2008,Perspicuity,Easy to learn/difficult to learn,,
2343,UEQ (User Experience Questionnaire),Laugwitz,2008,Perspicuity,Complicated/easy,,
2344,UEQ (User Experience Questionnaire),Laugwitz,2008,Perspicuity,Not understandable/understandable,,
2345,UEQ (User Experience Questionnaire),Laugwitz,2008,Efficiency,Usual/leading edge,,
2346,UEQ (User Experience Questionnaire),Laugwitz,2008,Efficiency,Dull/creative,,
2347,UEQ (User Experience Questionnaire),Laugwitz,2008,Efficiency,Conservative/innovative,,
2348,UEQ (User Experience Questionnaire),Laugwitz,2008,Efficiency,Conventional/inventive,,
2349,UEQ (User Experience Questionnaire),Laugwitz,2008,Dependability,Demotivating/motivating,,
2350,UEQ (User Experience Questionnaire),Laugwitz,2008,Dependability,Boring/exciting,,
2351,UEQ (User Experience Questionnaire),Laugwitz,2008,Dependability,Inferior/valuable,,
2352,UEQ (User Experience Questionnaire),Laugwitz,2008,Dependability,Not interesting/interesting,,
2353,UEQ (User Experience Questionnaire),Laugwitz,2008,Stimulation,Obstructive/supportive,,
2354,UEQ (User Experience Questionnaire),Laugwitz,2008,Stimulation,Does not meet expectations/meets expectations,,
2355,UEQ (User Experience Questionnaire),Laugwitz,2008,Stimulation,Unpredictable/predictable,,
2356,UEQ (User Experience Questionnaire),Laugwitz,2008,Stimulation,Not secure/secure,,
2357,UEQ (User Experience Questionnaire),Laugwitz,2008,Novelty,Inefficient/efficient,,
2358,UEQ (User Experience Questionnaire),Laugwitz,2008,Novelty,Slow/fast,,
2359,UEQ (User Experience Questionnaire),Laugwitz,2008,Novelty,Cluttered/organized,,
2360,UEQ (User Experience Questionnaire),Laugwitz,2008,Novelty,Impractical/practical,,
2361,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Relative Advantage,Using [system] improved the quality of some tasks of my work in industry,,
2362,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Relative Advantage,Using [system] gave me greater control over my work in industry,,
2363,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Relative Advantage,Using [system] enabled me to accomplish some tasks more quickly,,
2364,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Relative Advantage,Using [system] increased my productivity while working in industry,,
2365,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Relative Advantage,Using [system] improved my job performance in some tasks of my work in industry,,
2366,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Relative Advantage,Using [system] enhanced my effectiveness on some tasks of my work in industry,,
2367,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Relative Advantage,Using [system] made it easier to do some tasks of my work in industry,,
2368,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Relative Advantage,"Overall, I found using [system] to be advantageous in various tasks of my work in industry",,
2369,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Compatibility,Using [system] was compatible with all aspects of some tasks in my work in industry,,
2370,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Compatibility,I think that using [system] fitted with the way I liked to do some tasks of my work in industry,,
2371,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Compatibility,Using [system] fitted into some tasks of my work style while in industry,,
2372,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Ease of Use,I believe that [system] are cumbersome to use,,
2373,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Ease of Use,Learning to use [system] was easy for me,,
2374,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Ease of Use,Using [system] was often frustrating,,
2375,"Attitudes, Satisfaction, and Usage: Factors Contributing to Each in the Acceptance of IT",Al-Gahtani,1999,Ease of Use,I believe that it was easy to get [system] to do what I want it to do while in industry,,
